Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Place ID,Google Maps Link
LANDBANK - Cabanatuan,Bank,OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Gabaldon Street, corner General Tinio Street, Cabanatuan City, Nueva Ecija, Philippines",15.4873514,120.9691812,1.9,16,ChIJYVYR_gkplzMRBCOxA1okmNI,https://www.google.com/maps/place/?q=place_id:ChIJYVYR_gkplzMRBCOxA1okmNI
Landbank ATM,ATM,OPERATIONAL,Aritao,Nueva Vizcaya,Cagayan Valley,"72VM+XFX, 1, Aritao, Nueva Vizcaya, Philippines",16.2949719,121.0337333,4,2,ChIJ4RBty5VXkDMR3xRBDKJlJxY,https://www.google.com/maps/place/?q=place_id:ChIJ4RBty5VXkDMR3xRBDKJlJxY
LANDBANK ATM,ATM,OPERATIONAL,Dupax Del Norte,Nueva Vizcaya,Cagayan Valley,"8442+QMV, Dupax Del Norte, Nueva Vizcaya, Philippines",16.3071268,121.1016857,,,ChIJl1MlGgBZkDMRx3yXS7kcVqg,https://www.google.com/maps/place/?q=place_id:ChIJl1MlGgBZkDMRx3yXS7kcVqg
LANDBANK,Bank,OPERATIONAL,Basud,Camarines Norte,Bicol Region,"Basud, Camarines Norte, Philippines",14.0717705,122.9614027,,,ChIJdT5DksuumDMRbiDLvWgblsc,https://www.google.com/maps/place/?q=place_id:ChIJdT5DksuumDMRbiDLvWgblsc
LANDBANK,Bank,OPERATIONAL,Bulalacao (San Pedro),Oriental Mindoro,MIMAROPA,"Bulalacao (San Pedro), Oriental Mindoro, Philippines",12.3254691,121.3439292,,,ChIJW1obSTchuzMROjnvHPVINz4,https://www.google.com/maps/place/?q=place_id:ChIJW1obSTchuzMROjnvHPVINz4
LANDBANK,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"San Pablo City, Laguna, Philippines",14.0823969,121.3115808,,,ChIJjVWwKNlcvTMRdXjSKRSLfM0,https://www.google.com/maps/place/?q=place_id:ChIJjVWwKNlcvTMRdXjSKRSLfM0
Land Bank - Buguias Branch,ATM,OPERATIONAL,Buguias,Benguet,Cordillera Administrative Region,"QRXC+RGJ, Halsema Highway, Buguias, Benguet, Philippines",16.7995982,120.8212611,5,1,ChIJ9znq1fPNkTMR-CgyEPJ-lo4,https://www.google.com/maps/place/?q=place_id:ChIJ9znq1fPNkTMR-CgyEPJ-lo4
land bank,Bank,OPERATIONAL,Dipaculao,Aurora,Central Luzon,"XJMM+P69, Dipaculao, Aurora, Philippines",15.984298,121.6331087,,,ChIJg3f_Afx3mjMRcULoEpHNU5Q,https://www.google.com/maps/place/?q=place_id:ChIJg3f_Afx3mjMRcULoEpHNU5Q
LANDBANK - Baler,Bank,OPERATIONAL,Baler,Aurora,Central Luzon,"QH42+V4P, National Highway Barangay Suklayin, Baler, Aurora, Philippines",15.7572039,121.550342,2.7,20,ChIJGbzNhLqmkDMRrlYz9FxVctY,https://www.google.com/maps/place/?q=place_id:ChIJGbzNhLqmkDMRrlYz9FxVctY
LANDBANK ATM - Dingalan Municipal Hall,ATM,OPERATIONAL,Dingalan,Aurora,Central Luzon,"99QR+C87, Dingalan, Aurora, Philippines",15.3886761,121.3908397,5,1,ChIJucelFDlPlzMRarHk2Ne63Ns,https://www.google.com/maps/place/?q=place_id:ChIJucelFDlPlzMRarHk2Ne63Ns
LANDBANK,Bank,OPERATIONAL,San Luis,Aurora,Central Luzon,"PGCC+48W, Nueva Ecija - Aurora Rd, San Luis, Aurora, Philippines",15.7203692,121.5208263,,,ChIJzea58cWlkDMRElcr_stIAJE,https://www.google.com/maps/place/?q=place_id:ChIJzea58cWlkDMRElcr_stIAJE
Landbank ATM - Maria Aurora,ATM,OPERATIONAL,Maria Aurora,Aurora,Central Luzon,"Mun. Hall Bldg, Local Government Center, Maria Aurora, Aurora, Philippines",15.7988892,121.4738435,,,ChIJm4xcWQCjkDMRrwNrgWQtjIE,https://www.google.com/maps/place/?q=place_id:ChIJm4xcWQCjkDMRrwNrgWQtjIE
LANDBANK,Bank,OPERATIONAL,Pasay City,NCR,NCR,"Pasay City, Metro Manila, Philippines",14.5073668,121.0010633,,,ChIJ-3ep5bzOlzMRsWLn0D8i2wc,https://www.google.com/maps/place/?q=place_id:ChIJ-3ep5bzOlzMRsWLn0D8i2wc
LANDBANK,Bank,OPERATIONAL,Real,Quezon,CALABARZON,"Real, Quezon, Philippines",14.6683525,121.6036395,5,1,ChIJS8vOm2yIlzMRLVs-PmyP1Z4,https://www.google.com/maps/place/?q=place_id:ChIJS8vOm2yIlzMRLVs-PmyP1Z4
Landbank,Bank,OPERATIONAL,Jaen,Nueva Ecija,Central Luzon,"8WQ7+W3M, Provincial Road, Jaen, Nueva Ecija, Philippines",15.3398164,120.9127165,,,ChIJRXjVg5EglzMRbOYrSfczcV0,https://www.google.com/maps/place/?q=place_id:ChIJRXjVg5EglzMRbOYrSfczcV0
Landbank,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Quezon City, Metro Manila, Philippines",14.6326493,121.0182337,,,ChIJY7uNRkS2lzMRLxn2zyhr8fE,https://www.google.com/maps/place/?q=place_id:ChIJY7uNRkS2lzMRLxn2zyhr8fE
LANDBANK - Balanga,Bank,OPERATIONAL,Balanga City,Bataan,Central Luzon,"MGMR+2CM, Dońa Fransisca Subdivision, Don Manuel Banzon Avenue, Balanga City, Bataan, Philippines",14.6825938,120.5410515,2.7,27,ChIJeX3OlghAljMRTM4uJe8VTQw,https://www.google.com/maps/place/?q=place_id:ChIJeX3OlghAljMRTM4uJe8VTQw
Landbank - Bataan Capitol Branch,Bank,OPERATIONAL,Balanga City,Bataan,Central Luzon,"Ground Floor, The Bunker Building, Capitol Compound, Balanga City, Bataan, Philippines",14.6755004,120.5292993,,,ChIJSym8RgA_ljMRoMTo2_mTcDU,https://www.google.com/maps/place/?q=place_id:ChIJSym8RgA_ljMRoMTo2_mTcDU
LANDBANK - Dinalupihan,Bank,OPERATIONAL,Dinalupihan,Bataan,Central Luzon,"VF96+36G, Landbank Building, DAR Compound, San Ramon Highway, Dinalupihan, Bataan, Dinalupihan, Philippines",14.8676833,120.460633,2.8,8,ChIJ2wiDwz1mljMR15ET4_oVeL4,https://www.google.com/maps/place/?q=place_id:ChIJ2wiDwz1mljMR15ET4_oVeL4
LANDBANK - Bataan National Highway,Bank,OPERATIONAL,Limay,Bataan,Central Luzon,"GHHV+J95, Limay, Bataan, Philippines",14.5287374,120.5936544,5,1,ChIJx9LW_XU9ljMR4P-ZxK7Zgkk,https://www.google.com/maps/place/?q=place_id:ChIJx9LW_XU9ljMR4P-ZxK7Zgkk
LANDBANK,Bank,OPERATIONAL,Pilar,Bataan,Central Luzon,"Pilar, Bataan, Philippines",14.6686481,120.5525069,,,ChIJA85PaIs_ljMRItKwmHIpEw8,https://www.google.com/maps/place/?q=place_id:ChIJA85PaIs_ljMRItKwmHIpEw8
LANDBANK,Bank,OPERATIONAL,Bagac,Bataan,Central Luzon,"JC52+2QH, Gov. J.J. Linao National Road, Bagac, Bataan, Philippines",14.6075651,120.4019988,,,ChIJZ4XAR2MRljMRGyZ206IGmbw,https://www.google.com/maps/place/?q=place_id:ChIJZ4XAR2MRljMRGyZ206IGmbw
LANDBANK Limay,Bank,OPERATIONAL,Limay,Bataan,Central Luzon,"HH6V+3WX Almer's Building, Calma, Limay, Bataan, Philippines",14.5602629,120.5948654,5,1,ChIJ1wuyNgA9ljMRYXRCYrt7pEQ,https://www.google.com/maps/place/?q=place_id:ChIJ1wuyNgA9ljMRYXRCYrt7pEQ
LANDBANK - Mariveles,Bank,OPERATIONAL,Mariveles,Bataan,Central Luzon,"CFRX+5GC, Ground Floor, AFAB Building, Ave of the Philippines, Bayan ng Mariveles, 2106 Bataan, Philippines",14.4404882,120.4987726,4.5,6,ChIJYXVgMc8YljMRaok38SrZkYs,https://www.google.com/maps/place/?q=place_id:ChIJYXVgMc8YljMRaok38SrZkYs
LANDBANK - Subic,Bank,OPERATIONAL,Olongapo City,Zambales,Central Luzon,"R7FG+2G9, Manila Ave, Subic Bay Freeport Zone, Zambales, Philippines",14.8225528,120.2763407,3.3,8,ChIJR5sjdxZxljMR_5x_n4ZUWJ8,https://www.google.com/maps/place/?q=place_id:ChIJR5sjdxZxljMR_5x_n4ZUWJ8
Landbank,Bank,OPERATIONAL,Olongapo City,Zambales,Central Luzon,"2542 Rizal Avenue, corner 25th East Bajac-bajac, Olongapo City, Zambales, E 24th St, Olongapo City, Zambales, Philippines",14.8436763,120.2895605,2.5,14,ChIJJf3pF_pwljMRHFhLPICOdmo,https://www.google.com/maps/place/?q=place_id:ChIJJf3pF_pwljMRHFhLPICOdmo
Landbank,ATM,OPERATIONAL,Subic Bay Freeport Zone,Zambales,Central Luzon,"R79J+466, Subic Bay Freeport Zone, Zambales, Philippines",14.8178528,120.2805493,2.5,4,ChIJCQCYZhNxljMR1lrnL50kv6A,https://www.google.com/maps/place/?q=place_id:ChIJCQCYZhNxljMR1lrnL50kv6A
LANDBANK,Bank,OPERATIONAL,Orion,Bataan,Central Luzon,"JHCG+HQ7, National Rd, Orion, Bataan, Philippines",14.6214027,120.5769338,,,ChIJ-de_H_k-ljMRyysBtaxJ-Xk,https://www.google.com/maps/place/?q=place_id:ChIJ-de_H_k-ljMRyysBtaxJ-Xk
LANDBANK,Bank,OPERATIONAL,Paombong,Bulacan,Central Luzon,"Paombong, Bulacan, Philippines",14.8364876,120.7878683,,,ChIJyaAVDJpRljMRJP4Ix6N-LKU,https://www.google.com/maps/place/?q=place_id:ChIJyaAVDJpRljMRJP4Ix6N-LKU
LANDBANK,Bank,OPERATIONAL,Floridablanca,Pampanga,Central Luzon,"Floridablanca, Pampanga, Philippines",14.9856734,120.5401002,,,ChIJ7YQNyMJfljMRQ3l16JMlsug,https://www.google.com/maps/place/?q=place_id:ChIJ7YQNyMJfljMRQ3l16JMlsug
Landbank - ATM Capitol Balanga,ATM,OPERATIONAL,Balanga City,Bataan,Central Luzon,"Bataan Provincial Capitol, Balanga City, Bataan, Philippines",14.6752503,120.5296705,,,ChIJf0qCfQA_ljMRbEBwQoE4EVM,https://www.google.com/maps/place/?q=place_id:ChIJf0qCfQA_ljMRbEBwQoE4EVM
LANDBANK,Bank,OPERATIONAL,Calumpit,Bulacan,Central Luzon,"Calumpit, Bulacan, Philippines",14.8939334,120.778883,,,ChIJfTBJJcpWljMR8BarJjNXacM,https://www.google.com/maps/place/?q=place_id:ChIJfTBJJcpWljMR8BarJjNXacM
LANDBANK - Malolos Highway Branch (Bulacan Corporate Center),Bank,OPERATIONAL,Malolos,Bulacan,Central Luzon,"MacArthur Hwy, Malolos, 3000 Bulacan, Philippines",14.8483776,120.8275744,3,6,ChIJ50g-RwBTljMR9aVP2dCAh3o,https://www.google.com/maps/place/?q=place_id:ChIJ50g-RwBTljMR9aVP2dCAh3o
LANDBANK - Malolos Plaza,Bank,OPERATIONAL,Malolos,Bulacan,Central Luzon,"RRW7+745, Malolos, Bulacan, Philippines",14.845664,120.8128108,2,12,ChIJeYy0R5tTljMRkXai_bMPAZc,https://www.google.com/maps/place/?q=place_id:ChIJeYy0R5tTljMRkXai_bMPAZc
Landbank Meycauayan Branch,Bank,OPERATIONAL,Meycauayan,Bulacan,Central Luzon,"38 MacArthur Hwy, Meycauayan, 3020 Bulacan, Philippines",14.7268839,120.9613011,3.6,15,ChIJq_sj0LmzlzMRKDEtXKRp7bc,https://www.google.com/maps/place/?q=place_id:ChIJq_sj0LmzlzMRKDEtXKRp7bc
LANDBANK - San Jose Del Monte,Bank,OPERATIONAL,San Jose del Monte,Bulacan,Central Luzon,"Q3RC+5QM, Santa Maria - Tungkong Mangga Rd, SJDM, Bulacan, Philippines",14.7904419,121.0719125,2.4,38,ChIJqZNt6Y6vlzMRtauoBlNWDME,https://www.google.com/maps/place/?q=place_id:ChIJqZNt6Y6vlzMRtauoBlNWDME
LANDBANK ATM - Norzagaray Municipal Hall,ATM,OPERATIONAL,Norzagaray,Bulacan,Central Luzon,"Municipal Compound, Norzagaray, Bulacan, Philippines",14.9050326,121.0425583,,,ChIJZbc4BE-olzMRN6_-5HlDFJg,https://www.google.com/maps/place/?q=place_id:ChIJZbc4BE-olzMRN6_-5HlDFJg
LANDBANK - Baliuag,Bank,OPERATIONAL,Baliwag,Bulacan,Central Luzon,"329 Benigno S. Aquino Avenue, Baliwag, Bulacan, Philippines",14.9572509,120.9000645,3.8,14,ChIJR-pwHwEAlzMRZKulpXFy9VU,https://www.google.com/maps/place/?q=place_id:ChIJR-pwHwEAlzMRZKulpXFy9VU
LANDBANK - Balagtas,Bank,OPERATIONAL,Balagtas,Bulacan,Central Luzon,"RW76+QF4, MacArthur Hwy, Balagtas, 3016 Bulacan, Philippines",14.814427,120.911227,3.5,11,ChIJnySSuzutlzMRJvoz8OY5p98,https://www.google.com/maps/place/?q=place_id:ChIJnySSuzutlzMRJvoz8OY5p98
Land Bank of the Philippines,Bank,OPERATIONAL,Dona Remedios Trinidad,Bulacan,Central Luzon,"F Halili Ave, Sta. Maria, Bulacan, Philippines",14.9967842,121.1710389,,,ChIJAQAAAAAMlzMRjepgACZ5B5Y,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAAAMlzMRjepgACZ5B5Y
LANDBANK,Bank,OPERATIONAL,Plaridel,Bulacan,Central Luzon,"VVP5+MWG, J. Padilla, Plaridel, Bulacan, Philippines",14.886677,120.8598184,,,ChIJWym5FIVUljMR3Nm0RcYiHn0,https://www.google.com/maps/place/?q=place_id:ChIJWym5FIVUljMR3Nm0RcYiHn0
ATM - Land Bank of the Philippines,ATM,OPERATIONAL,Baliwag,Bulacan,Central Luzon,"XW42+W23, Landbank Building, B.S. Aquino Avenue, Baliuag, 3006 Bulacan, Philippines",14.9572663,120.9000553,5,1,ChIJZbsynQEAlzMRhcbd16mFYcI,https://www.google.com/maps/place/?q=place_id:ChIJZbsynQEAlzMRhcbd16mFYcI
LANDBANK ATM - Bocaue Municipal Hall,ATM,OPERATIONAL,Bocaue,Bulacan,Central Luzon,"QWWG+63C, Proper Road, Bocaue, Bulacan, Philippines",14.7955688,120.9251642,,,ChIJbygaVJatlzMRRoiQZpeJ-cI,https://www.google.com/maps/place/?q=place_id:ChIJbygaVJatlzMRRoiQZpeJ-cI
ATM - Land Bank of the Philippines,ATM,OPERATIONAL,Balagtas,Bulacan,Central Luzon,"RW76+QF9, Landbank Building, McArthur Highway, San Juan, Balagtas, Bulacan, 3016, Philippines",14.8144158,120.9112389,3,4,ChIJZT9D2i-tlzMRhTour4IM3Ng,https://www.google.com/maps/place/?q=place_id:ChIJZT9D2i-tlzMRhTour4IM3Ng
Landbank Marilao Municipal Hall ATM,ATM,OPERATIONAL,Marilao,Bulacan,Central Luzon,"QXF5+JPM, Marilao, Bulacan, Philippines",14.7740953,120.9593434,,,ChIJecMH_HOylzMRSDzlmmFtIT0,https://www.google.com/maps/place/?q=place_id:ChIJecMH_HOylzMRSDzlmmFtIT0
LANDBANK ATM - Bulakan Municipal Hall,Bank,OPERATIONAL,Bulakan,Bulacan,Central Luzon,"QVVH+PFR, Bulakan, Bulacan, Philippines",14.794359,120.8786476,1,2,ChIJQdJ53qZSljMRvvrZ8EW5Ugo,https://www.google.com/maps/place/?q=place_id:ChIJQdJ53qZSljMRvvrZ8EW5Ugo
LANDBANK ATM - Guiguinto Municipal Hall,ATM,OPERATIONAL,Guiguinto,Bulacan,Central Luzon,"659 MacArthur Hwy, Guiguinto, Bulacan, Philippines",14.8276158,120.8789764,,,ChIJ50P25zVTljMRKafPyl0-dA4,https://www.google.com/maps/place/?q=place_id:ChIJ50P25zVTljMRKafPyl0-dA4
Landbank ATM,ATM,OPERATIONAL,San Jose del Monte,Bulacan,Central Luzon,"R27X+532, SJDM, Bulacan, Philippines",14.8128791,121.0476392,4,2,ChIJ3S-u_FSvlzMR1nGd6XVkb_0,https://www.google.com/maps/place/?q=place_id:ChIJ3S-u_FSvlzMR1nGd6XVkb_0
Landbank Caloocan Branch,Bank,OPERATIONAL,Caloocan,NCR,NCR,"151 Samson Rd, 077, Caloocan, Metro Manila, Philippines",14.6573036,120.981308,3.6,30,ChIJn59I4S20lzMRxQCIaX4F_3U,https://www.google.com/maps/place/?q=place_id:ChIJn59I4S20lzMRxQCIaX4F_3U
Landbank Marilao Municipal Hall ATM,ATM,OPERATIONAL,Marilao,Bulacan,Central Luzon,"QW4X+7H5 Municipal Hall, Sandico, Marilao, Bulacan, Philippines",14.7556324,120.9489832,,,ChIJ57DDhN-zlzMRM8IFZ0uN9z4,https://www.google.com/maps/place/?q=place_id:ChIJ57DDhN-zlzMRM8IFZ0uN9z4
LANDBANK ATM - Baliuag Municipal Hall,ATM,OPERATIONAL,Baliwag,Bulacan,Central Luzon,"XV5X+PV5, Baliwag, Bulacan, Philippines",14.9593826,120.8996311,,,ChIJt0edy-EBlzMRCbuwoifi-3o,https://www.google.com/maps/place/?q=place_id:ChIJt0edy-EBlzMRCbuwoifi-3o
LANDBANK ATM - Calumpit Municipal Hall,ATM,OPERATIONAL,Calumpit,Bulacan,Central Luzon,"Calumpit, Bulacan, Philippines",14.9145807,120.7647766,5,1,ChIJaUW2JudWljMRjBRcQbjbFr8,https://www.google.com/maps/place/?q=place_id:ChIJaUW2JudWljMRjBRcQbjbFr8
LANDBANK - Apalit,Bank,OPERATIONAL,Apalit,Pampanga,Central Luzon,"XQ25+GCM, BSP Building, Mc Arthur Highway, San Vicente, Apalit, Pampanga, Apalit, Philippines",14.9513431,120.7585274,2.2,13,ChIJqXYFHVJWljMRYymD9wdrWec,https://www.google.com/maps/place/?q=place_id:ChIJqXYFHVJWljMRYymD9wdrWec
Landbank ATM,ATM,OPERATIONAL,Apalit,Pampanga,Central Luzon,"BSP, MacArthur Hwy, Apalit, 2016 Pampanga, Philippines",14.9513145,120.7585978,,,ChIJue9rMEtWljMRV2RUyIbQU1c,https://www.google.com/maps/place/?q=place_id:ChIJue9rMEtWljMRV2RUyIbQU1c
Landbank,Bank,OPERATIONAL,Apalit,Pampanga,Central Luzon,"Apalit, Pampanga, Philippines",14.9537314,120.7687384,,,ChIJv8Ir5TdWljMRmtz-nGTf8c8,https://www.google.com/maps/place/?q=place_id:ChIJv8Ir5TdWljMRmtz-nGTf8c8
Landbank,ATM,OPERATIONAL,Malolos,Bulacan,Central Luzon,"RRW7+63F, Crisostomo St, Malolos, 3000 Bulacan, Philippines",14.8455648,120.812671,,,ChIJ_4u6w9JTljMRK7M5f2hqp9o,https://www.google.com/maps/place/?q=place_id:ChIJ_4u6w9JTljMRK7M5f2hqp9o
Landbank,ATM,OPERATIONAL,Macabebe,Pampanga,Central Luzon,"Macabebe, Pampanga, Philippines",14.9083217,120.7154667,,,ChIJqT8-cFdXljMRGg_7CFoIxv8,https://www.google.com/maps/place/?q=place_id:ChIJqT8-cFdXljMRGg_7CFoIxv8
LandBank ATM,Bank,OPERATIONAL,Malolos,Bulacan,Central Luzon,"VR58+6C2, Malolos, Bulacan, Philippines",14.8580037,120.8160001,4,2,ChIJDXu6V8NTljMR2-CQKfsqTJs,https://www.google.com/maps/place/?q=place_id:ChIJDXu6V8NTljMR2-CQKfsqTJs
Landbank Guagua Branch,Bank,OPERATIONAL,Guagua,Pampanga,Central Luzon,"XJC4+73M, Guagua, Pampanga, Philippines",14.9707121,120.6051602,2.1,9,ChIJmUTztjtfljMRKFN3bdfip7A,https://www.google.com/maps/place/?q=place_id:ChIJmUTztjtfljMRKFN3bdfip7A
LANDBANK ATM - Hagonoy Municipal Hall,ATM,OPERATIONAL,Hagonoy,Bulacan,Central Luzon,"Sto. Nino, Hagonoy, Bulacan, Philippines",14.8360113,120.733857,,,ChIJgXFd1d5RljMRN2DM1hzL3ag,https://www.google.com/maps/place/?q=place_id:ChIJgXFd1d5RljMRN2DM1hzL3ag
Land Bank ATM,Bank,OPERATIONAL,Hagonoy,Bulacan,Central Luzon,"Hagonoy, Bulacan, Philippines",14.8359945,120.7338553,,,ChIJ_yali2pQljMR2-9aP0cw4io,https://www.google.com/maps/place/?q=place_id:ChIJ_yali2pQljMR2-9aP0cw4io
LANDBANK ATM - Paombong Municipal Hall,ATM,OPERATIONAL,Paombong,Bulacan,Central Luzon,"Paombong, Bulacan, Philippines",14.8364643,120.7877996,,,ChIJQSwdDJpRljMRVi-v9F_dEtA,https://www.google.com/maps/place/?q=place_id:ChIJQSwdDJpRljMRVi-v9F_dEtA
LB (Land Bank) Realty Development Corporation,Bank,OPERATIONAL,Norzagaray,Bulacan,Central Luzon,"Holcim Cmpd, Norzagaray, Bulacan, Philippines",14.8744717,121.1446143,,,ChIJRwMcsOGmlzMRYKyS6voRjNU,https://www.google.com/maps/place/?q=place_id:ChIJRwMcsOGmlzMRYKyS6voRjNU
Landbank Malanday Branch,Bank,OPERATIONAL,Valenzuela,NCR,NCR,"613 Marcelo H. Del Pilar St, Valenzuela, 1444 Metro Manila, Philippines",14.7183308,120.9569354,3,4,ChIJ11gqDM6zlzMRvZ4u4_rpMzk,https://www.google.com/maps/place/?q=place_id:ChIJ11gqDM6zlzMRvZ4u4_rpMzk
Landbank Valenzuela Branch,Bank,OPERATIONAL,Valenzuela,NCR,NCR,"PX2M+85M, F. de la Cruz, Valenzuela, 1441 Metro Manila, Philippines",14.7008456,120.9829214,3.4,7,ChIJt5k6YvyzlzMRbU_4CfX0AQs,https://www.google.com/maps/place/?q=place_id:ChIJt5k6YvyzlzMRbU_4CfX0AQs
Landbank Malabon Branch,Bank,OPERATIONAL,Malabon,NCR,NCR,"Malabon City Hall Bldg, F Sevilla Boulevard Cor. JP Rizal Ext. Avenue, Malabon, 1470 Metro Manila, Philippines",14.6578534,120.9510555,1.8,5,ChIJ4_Re3VK0lzMRPygQvRWMEJE,https://www.google.com/maps/place/?q=place_id:ChIJ4_Re3VK0lzMRPygQvRWMEJE
LANDBANK - Karuhatan,Bank,OPERATIONAL,Valenzuela,NCR,NCR,"246 2, Valenzuela, 1441 Metro Manila, Philippines",14.6880476,120.9752206,1,1,ChIJ32e13i21lzMRlJV2-QotYVQ,https://www.google.com/maps/place/?q=place_id:ChIJ32e13i21lzMRlJV2-QotYVQ
Landbank Paso De Blas Branch,Bank,OPERATIONAL,Valenzuela,NCR,NCR,"Servando Building, Paso De Blas St, Valenzuela, 1440 Metro Manila, Philippines",14.7071288,120.991311,4.5,2,ChIJp70rMNexlzMRdC5d9_-8wfk,https://www.google.com/maps/place/?q=place_id:ChIJp70rMNexlzMRdC5d9_-8wfk
Landbank Navotas Branch,Bank,OPERATIONAL,Navotas,NCR,NCR,"1040 M. Naval St, Navotas, 1485 Metro Manila, Philippines",14.6636882,120.9452034,3.5,8,ChIJWZaujVa0lzMR8zKIgVVZGFw,https://www.google.com/maps/place/?q=place_id:ChIJWZaujVa0lzMR8zKIgVVZGFw
Landbank Caloocan E.O. Branch,Bank,OPERATIONAL,Caloocan,NCR,NCR,"367 A. Mabini St, Poblacion, Caloocan, 1409 Metro Manila, Philippines",14.6507344,120.9721437,4.5,11,ChIJ66HhXsy1lzMR7RElCD0MhGg,https://www.google.com/maps/place/?q=place_id:ChIJ66HhXsy1lzMR7RElCD0MhGg
LANDBANK,Bank,OPERATIONAL,Malabon,NCR,NCR,"MX98+85P, Marcelo H. Del Pilar St, Malabon, 1474 Metro Manila, Philippines",14.6683497,120.9654778,5,2,ChIJE09Elzi0lzMRI90533m9QtA,https://www.google.com/maps/place/?q=place_id:ChIJE09Elzi0lzMRI90533m9QtA
Land Bank ATM,Bank,OPERATIONAL,Valenzuela,NCR,NCR,"MXR9+WJ6, Valenzuela LGU, MacArthur Highway, Poblacion, Valenzuela, Philippines",14.6922825,120.9690296,3.5,2,ChIJ4eX1yQu0lzMRP6x3idDbsuU,https://www.google.com/maps/place/?q=place_id:ChIJ4eX1yQu0lzMRP6x3idDbsuU
Landbank North Bay Boulevard,Bank,OPERATIONAL,Navotas,NCR,NCR,"Lot 1, Lapu-Lapu Avenue corner North Bay Boulevard, Kaunlaran Village 1409, Philippines",14.6458084,120.9530138,4.5,13,ChIJj5qIq7q1lzMRvObOSYwz39s,https://www.google.com/maps/place/?q=place_id:ChIJj5qIq7q1lzMRvObOSYwz39s
Landbank 3S Center Ugong ATM,ATM,OPERATIONAL,Valenzuela,NCR,NCR,"Ground Floor, M2V5+JJX 3S Center, Que Grande, Valenzuela, 1440 Metro Manila, Philippines",14.6941313,121.008986,3.4,5,ChIJ_Q9sIkqxlzMRtw2pMtza0Nk,https://www.google.com/maps/place/?q=place_id:ChIJ_Q9sIkqxlzMRtw2pMtza0Nk
Landbank EDSA Congressional Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"M25F+24H, 1, Bago Bantay, Quezon City, Metro Manila, Philippines",14.6575525,121.022859,3,28,ChIJ-afcQuW2lzMRn7XXTzpa_38,https://www.google.com/maps/place/?q=place_id:ChIJ-afcQuW2lzMRn7XXTzpa_38
LANDBANK ATM - Malolos City Hall,ATM,OPERATIONAL,Malolos,Bulacan,Central Luzon,"Malolos City Hall, Poblacion, Sto. Nino, Malolos, 3000 Bulacan, Philippines",14.8436665,120.8111018,4,2,ChIJ1Rr9N9NTljMRzvbJoOsLQzw,https://www.google.com/maps/place/?q=place_id:ChIJ1Rr9N9NTljMRzvbJoOsLQzw
LANDBANK ATM - Pulilan Municipal Hall,ATM,OPERATIONAL,Pulilan,Bulacan,Central Luzon,"WR2X+GJ7, Pulilan, Bulacan, Philippines",14.9012844,120.8490495,,,ChIJG5Cj_I5VljMR2cuvav6R9wE,https://www.google.com/maps/place/?q=place_id:ChIJG5Cj_I5VljMR2cuvav6R9wE
LANDBANK - Cabanatuan Burgos Avenue,Bank,OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"FXQ8+VR9, Burgos Avenue, Cabanatuan City, Nueva Ecija, Philippines",15.4896163,120.9671438,1,1,ChIJF1vczX0plzMRj_PGnoZo_vg,https://www.google.com/maps/place/?q=place_id:ChIJF1vczX0plzMRj_PGnoZo_vg
LANDBANK - Guimba,Bank,OPERATIONAL,Guimba,Nueva Ecija,Central Luzon,"MQ68+9JW, LANDBANK Building, Hay Juliano Street, corner Dansalan Streets, Guimba, Nueva Ecija, Guimba, Philippines",15.660992,120.7665524,4.2,6,ChIJDScPydwskTMR9MoHpPumtSk,https://www.google.com/maps/place/?q=place_id:ChIJDScPydwskTMR9MoHpPumtSk
"LANDBANK - San Isidro, Nueva Ecija",Bank,OPERATIONAL,San Isidro,Nueva Ecija,Central Luzon,"8W54+FQQ, Jose Abad Santos Ave, San Isidro, 3106 Nueva Ecija, Philippines",15.3087064,120.9069803,3.3,3,ChIJ92oSnHIglzMR9662nziGPWY,https://www.google.com/maps/place/?q=place_id:ChIJ92oSnHIglzMR9662nziGPWY
LANDBANK - Muñoz,Bank,OPERATIONAL,Muñoz,Nueva Ecija,Central Luzon,"PWHH+V95, Research Ave, Muñoz, 3120 Nueva Ecija, Philippines",15.7295906,120.9285249,3,2,ChIJ0TcZEUXWkDMRHQ2DScbtRZQ,https://www.google.com/maps/place/?q=place_id:ChIJ0TcZEUXWkDMRHQ2DScbtRZQ
Landbank,Bank,OPERATIONAL,Muñoz,Nueva Ecija,Central Luzon,"PW74+42X, Muñoz, Nueva Ecija, Philippines",15.7128594,120.9051033,4,6,ChIJSRiun9PXkDMRmnx2dpySMOY,https://www.google.com/maps/place/?q=place_id:ChIJSRiun9PXkDMRmnx2dpySMOY
