Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Reviews,Place ID,Google Maps Link
BPI Binan Southwoods Mall Branch,Bank,OPERATIONAL,San Pedro,Laguna,CALABARZON,"Unit A-20 G/F, Southwoods Mall, Southwoods City, Biñan, 4024 Laguna, Philippines",14.3335861,121.0554663,1.8,55,"Wrong pin; Veerry slow service, I mean literally, SLOW service. They have a priority lane, but it doesn't even feel like you're a priority. A single transaction will take 1 upto 2 hours in line.; Best branch for me as a business owner. Very fast and accomodating.  Advantageous also as they are open on a Saturday.; Worst customer service ever... those staff and head asking the customer service staff while I was being attended to in front without any notice... they talk infront like very entitled people... They are all unprofessional. The manager saw …; KUPAL CUSTOMER SERVICE HERE!; The service is very slow especially on customer service section, you need to wait atleast an hour for you to open an account or when you need to claim your new atm card you also need to get number on their BEA. Like you will only claim your …; Went here to ask if it is possible na magpapalit ng bills (to be used sa money bouquet) I queued properly just to ask if pwede, they even skipped my number by accident but it was fine with me. I wasn’t expecting anything too, I was just …; The fat Teller has bad attitude towards customer. There's no hospitality and she don't care even the customer is senior/pwd",ChIJTTUmBBbXlzMRHWebhd1ph9U,https://www.google.com/maps/place/?q=place_id:ChIJTTUmBBbXlzMRHWebhd1ph9U
BPI Laguna Technopark Branch,Bank,OPERATIONAL,Biñan,Laguna,CALABARZON,"Admin II Building, Laguna Technopark, E Main Ave, Barangay Malamig, Biñan, 4024 Laguna, Philippines",14.2789666,121.0656451,2,13,"Slow service, according to online cs no need to queue need only to sign directly to manager but at the branch need to wait outside, smh; The signal is slow and the BPI is very slow.; Super slow service ( 1 star is high this should be zero star)
You will see a long queue outside there branch
When you go inside there is only one teller with very slow motion/movement doing …",ChIJERS9gOfXlzMRgBZx6oWLxBA,https://www.google.com/maps/place/?q=place_id:ChIJERS9gOfXlzMRgBZx6oWLxBA
BPI Laguna Technopark Branch & ATM,Bank,OPERATIONAL,Biñan,Laguna,CALABARZON,"7375+PM5, N Main Ave, Laguna Technopark, Biñan, Laguna, Philippines",14.2642419,121.0592728,3,2,Kind; Waited an hour just to check my account. Customer service do not follow queueing system.,ChIJnfUwYl59vTMR85oGtvtYUPc,https://www.google.com/maps/place/?q=place_id:ChIJnfUwYl59vTMR85oGtvtYUPc
Bank of the Philippine Islands,Bank,OPERATIONAL,Biñan,Laguna,CALABARZON,"82JX+FWQ, Biñan, Laguna, Philippines",14.3312126,121.0498471,3.5,2,No recent reviews,ChIJj7zuGhbXlzMR6RgmDxij6aA,https://www.google.com/maps/place/?q=place_id:ChIJj7zuGhbXlzMR6RgmDxij6aA
BPI Biñan Bonifacio Branch ATM,ATM,OPERATIONAL,Biñan,Laguna,CALABARZON,"Bgy, 95 A. Bonifacio St, Brgy. Canlalay, Biñan, 4024 Laguna, Philippines",14.3386543,121.079167,3.7,3,"Unfortunately I have to give a bad review, nobody was interested, we wanted to open an account and had drawn a number, number 100, but we couldn't get through even after number 109, our number simply wasn't called, after waiting for 1.5 …",ChIJ2xEGjlfXlzMR-qobGdzUaf4,https://www.google.com/maps/place/?q=place_id:ChIJ2xEGjlfXlzMR-qobGdzUaf4
BPI Binan-Capinpin Branch ATM,ATM,OPERATIONAL,Biñan,Laguna,CALABARZON,"Laguna, Gen. M. Capinpin St, Biñan, 4024 Laguna, Philippines",14.3370932,121.0835816,,,No reviews found,ChIJoT6MNePZlzMRhZ1LGAwlCIA,https://www.google.com/maps/place/?q=place_id:ChIJoT6MNePZlzMRhZ1LGAwlCIA
BPI Binan Southwoods Mall Branch ATM,ATM,OPERATIONAL,Biñan,Laguna,CALABARZON,"Unit A-20 GF Southwoods Mall, Southwood City, Biñan, Laguna, Philippines",14.3311315,121.049811,2,4,"Painfully slow; Veerry slow service, I mean literally, SLOW service. They have a priority lane, but it doesn't even feel like you're a priority. A single transaction will take 1 upto 2 hours in line.; OPERATION HOURS INFO ON GOOGLE IS NOT ACCURATE",ChIJPXLyBxbXlzMRf5V89sMJJ6c,https://www.google.com/maps/place/?q=place_id:ChIJPXLyBxbXlzMRf5V89sMJJ6c
BPI Pavilion Mall Binan Branch ATM,ATM,OPERATIONAL,Biñan,Laguna,CALABARZON,"Brgy, Pavilion Mall, G/F Building B, Biñan, Laguna, Philippines",14.3286844,121.0895345,1,9,"ATM is not working.; The customer support was terrible; it was hard to deal with them, very slow, they get angry when you complain.; Worst customer service ever. This branch of BPI is rotten. The lady who assisted me took so much of time that it can be done in just a short period of time and even managed to get petiks knowing that the progress of assisting the client is very slow and many are waiting outside.; As the other comment says, no CAM. Misleading information uploaded in Google.",ChIJid5XtefZlzMR5aqisX7UW48,https://www.google.com/maps/place/?q=place_id:ChIJid5XtefZlzMR5aqisX7UW48
BPI Carmona Branch,Bank,OPERATIONAL,Carmona,Cavite,CALABARZON,"Brgy, Governor's Dr, Maduya, Carmona, 4116 Cavite, Philippines",14.325268,121.0662227,2.3,28,"VERY VERY VERY SLOW; Worst ever BPI branch! Wow wait! There is a number but they prioritize something. The tellers in customer service are so entitled that you'd think they were a child of BPI! Heirs; 9am - 4:30pm po nakalayan na office hours nila dyan sa carmona branch. I went there twice, the first time I got there at 4:50pm. My only transaction would be to get my ATM card. the guard told me to go there during my breaktime. …; Looooong waiting time!!!!!! Sloooooooow service!!!! Waste of time!!!!!; Customer service is very slow; Worst and slow customer service. Even the manager smokes outside but in front of customers waiting outside and the cigar smoke goes to the waiting customers😮‍💨 BPI management should take action on this branch. …; The service at this branch is so slow!.. I waited 2 hours just for a bank statement.. there is a numbering system but it's almost never followed because customer service is not a priority..",ChIJNfLoxmjXlzMRi2P5sFAzUZE,https://www.google.com/maps/place/?q=place_id:ChIJNfLoxmjXlzMRi2P5sFAzUZE
BPI Sta. Rosa Laguna Branch ATM & CAM,ATM,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"Brgy, Santa Rosa - Tagaytay Rd, Pulong Sta. Cruz, City of Santa Rosa, 4026 Laguna, Philippines",14.2770391,121.0827836,2.2,6,"My experience with BPI Sta rosa was very disappointing. I waited for almost an hour just to pick up a simple debit card and what’s worse, I had already paid for it online. There was no proper system or clear instructions on how to claim the card. It was a complete waste of time and effort.""; The worst bpi branch I’ve ever been to. Do not transact here.; Worst branch, their customer service is not good, it's extremely slow.; There is seating outside for waiting customers.; Very Slow Customer Service",ChIJIVru5hzYlzMR0zNSDyWQ7AQ,https://www.google.com/maps/place/?q=place_id:ChIJIVru5hzYlzMR0zNSDyWQ7AQ
BPI Cabuyao Branch,Bank,OPERATIONAL,Cabuyao City,Laguna,CALABARZON,"Felixberto Corono Building, Km.46 Brgy, Niugan, Cabuyao City, 4025 Laguna, Philippines",14.2398874,121.1327138,1.5,44,"Very slow; They just chill even though the line is long😏 …; “slow” is underrated statement for this branch..they have no sense of urgency even though they can see they have long que on the line..i dont know how come the branch manager manage this branch; The worst of the worst branch ever.; WARNING: DON'T GO TO THIS BRANCH.

Your service is extremely slow! A single deposit slip took two and a half hours? …; You don't deserve even one star. Why is there no zero star here? Don't be here. BPI is good but their service is terrible. You guys have a lot of time. Are you special enough to set aside a day for simple things?; Worst customer service!!!!!; There was no response to the contact numbers; mobile and landline.",ChIJ0URECYDYlzMRp-fjM_od2o0,https://www.google.com/maps/place/?q=place_id:ChIJ0URECYDYlzMRp-fjM_od2o0
BPI Cabuyao Science Park Branch,Bank,OPERATIONAL,Cabuyao City,Laguna,CALABARZON,"I Brgy. Diezmo, Light Industry and Science Park, Cabuyao City, 4025 Laguna, Philippines",14.2377388,121.100302,4.2,6,Safe place for bank transactiona; Fast Transactions,ChIJqYrZwcJivTMR-_sxy-vrkXo,https://www.google.com/maps/place/?q=place_id:ChIJqYrZwcJivTMR-_sxy-vrkXo
BPI Cabuyao Branch ATM,ATM,OPERATIONAL,Cabuyao City,Laguna,CALABARZON,"Cabuyao City, Laguna, Philippines",14.2597605,121.1277089,1,3,"Worst service ever! A simple deposit slip shouldn’t take over two hours. If you can’t handle basic transactions, maybe it’s time to close shop.",ChIJ8dm7SYDYlzMR6pARF8IAKSw,https://www.google.com/maps/place/?q=place_id:ChIJ8dm7SYDYlzMR6pARF8IAKSw
BPI Calamba Branch,Bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"G/F, Brgy, Andenson Building II, San Cristobal Bridge, Calamba, 4027 Laguna, Philippines",14.2047607,121.1550284,1.5,23,"the contact number is not updated; I visited the BPI branch beside SM Calamba fifteen minutes before closing. Since I had Googled the place and business hours, I was sure I could still deposit the cash I had using the Cash Deposit Machine. The door was wide open, but the …; been calling the tel no. but it keeps on ringing only. so disappointing; Very slow customer service. I lined up for hours only to be told na kulang ang requirements na dala ko. It would've been avoided kung sinasabi niyo to beforehand like a having a slip prepared for the transaction for your customers.; Very disappointed with the customer service of sm calamba branch. The sun is very hot, imagine just picking up an atm card while waiting for you outside which will take more than an hour. The process is very slow.; WORST CUSTOMER SERVICE EXPERIENCE EVER. 1ST DAY I WENT TO THEIR BRANCH TO OPEN AN ACCOUNT. AFTER 4 HOURS WAITING I COULDN'T OPEN IT BECAUSE I NEEDED A BARANGAY CLEARANCE AND THEY ASKED ME WHERE I WAS FROM I SAID STO.TOMAS. BATANGAS SO I …",ChIJn8qSPs9jvTMRukKkafKEkPU,https://www.google.com/maps/place/?q=place_id:ChIJn8qSPs9jvTMRukKkafKEkPU
BPI Calamba Checkpoint Branch,Bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"Kim-Kat Bldg, Calamba, 4027 Laguna, Philippines",14.2170483,121.143454,1.9,33,"One of the best BPI Branch that you can count on when it comes to customer service. The staff or bank tellers especially the managers are very accommodating. Keep up the good work.; Pooor service. super long queing. hays
super dissapoinment. 4hrs of waiting for deposit 🥲 …; Review regarding CAM, no issues at all. Just make sure the bills does not have a single fold, tiny or not, para tuloy tuloy yung bilang niya. Pero nonetheless, they will return the cash naman if there's any issue. Then you can just try another transaction again.; Worst service. Long queue on opening of new accounts. Employee in charge taking atleast 20-30 minutes per customer.; CS is so slow! Instead of walking a lot today, I got stuck here!!! Terrible; Worst experience ever. If I can rate the branch a negative score, I will. The branch closes at 4:30 and Wen Abaya said through the guard that the cut-off time for account opening is 2:30. This is the first time I've heared of it. She …; Worst branch ever. Had never experienced BPI employees as lousy as they are. The depositors and clients are full pack like the employees here have no eyes. It's easy, it's easy, they still have a story to tell. Insensitive and …",ChIJqb--Y7NjvTMR5Q9x27oMM6I,https://www.google.com/maps/place/?q=place_id:ChIJqb--Y7NjvTMR5Q9x27oMM6I
BPI Calamba Burgos Branch,Bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"Burgos St, Calamba, 4027 Laguna, Philippines",14.211455,121.1640834,4,14,"The worst branch I've ever been to., imagine just paying bills it will take you an hour, even if it's just a little bit.! You know what? They only prioritize gossip..they don't think about the people there, the others are in a hurry because …; The staff is super friendly.. even the guards are nice 👏 They provide exceptional service to their clients. …; The staff are so nice and very accommodating they issue my bank certificate after I just open an account, and I want to commend Ms.Eden she's so professional and nice.",ChIJnc09T9NjvTMRf9ZXJSv6u7g,https://www.google.com/maps/place/?q=place_id:ChIJnc09T9NjvTMRf9ZXJSv6u7g
BPI Calamba Real Branch ATM & CAM,ATM,OPERATIONAL,Calamba,Laguna,CALABARZON,"BPI Building, Brgy, Laguna, Real Rd, Calamba, Laguna, Philippines",14.2045463,121.1541445,2.9,8,This is another one that is so slow..worst; Slow service. The person at the customer service counter did nothing but walk and walk!!! It takes almost 2 hours for one person.👎 …; SLOW!! This branch is very slow even when there is no one!! waste of time!; Good service especially to Seniors. Be it over the counter or thru ATM.,ChIJMYXcOM9jvTMR2JdcFtP8_2c,https://www.google.com/maps/place/?q=place_id:ChIJMYXcOM9jvTMR2JdcFtP8_2c
BPI Calamba Carmelray II Branch,Bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"G/F, Lai Sun Bldg, KM 53 Maharlika Hwy, Calamba, 4027 Laguna, Philippines",14.1713146,121.1375016,2.9,14,No reviews found,ChIJIfs1ZndkvTMRrOPMrSwpgGQ,https://www.google.com/maps/place/?q=place_id:ChIJIfs1ZndkvTMRrOPMrSwpgGQ
BPI Calamba Halang Branch,Bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"BPI Bldg, Brgy. Real, Calamba, 4027 Laguna, Philippines",14.1996612,121.1525527,,,No reviews found,ChIJQXbjPdxjvTMRk4SHkF71OxE,https://www.google.com/maps/place/?q=place_id:ChIJQXbjPdxjvTMRk4SHkF71OxE
BPI Calamba Branch ATM,ATM,OPERATIONAL,Calamba,Laguna,CALABARZON,"G/F Andenson Bldg. II Nat. Highway, Brgy, Laguna, Calamba, Laguna, Philippines",14.2097134,121.1543454,1,1,No recent reviews,ChIJ7cvHDMxjvTMRgJHKHbzfsN0,https://www.google.com/maps/place/?q=place_id:ChIJ7cvHDMxjvTMRgJHKHbzfsN0
BPI Family Savings Calamba Branch ATM,ATM,OPERATIONAL,Calamba,Laguna,CALABARZON,"P Burgos St, Calamba, 4027 Laguna, Philippines",14.212243,121.1652237,5,1,No recent reviews,ChIJj809T9NjvTMRB8Pyn7gJDEE,https://www.google.com/maps/place/?q=place_id:ChIJj809T9NjvTMRB8Pyn7gJDEE
BPI LISP II Calamba Branch,Bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"LISP II, Admin Building, Brgy Real, Calamba, 4027 Laguna, Philippines",14.1996612,121.1525098,2.7,7,No reviews found,ChIJFx6xO5VjvTMRaD1QA778BBA,https://www.google.com/maps/place/?q=place_id:ChIJFx6xO5VjvTMRaD1QA778BBA
BPI San Pablo Rizal Branch,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"Andres Bonifacio Street, cor Rizal Avenue, San Pablo City, 4000 Laguna, Philippines",14.0702671,121.3249547,2.3,10,"staff are accommodating; Accessible and approachable bank staff orient on bank premises as a depositor; poor service, very slow system, too many people; Very poor service . I cancelled my Insurance but still deducted me!,!; Waited for 3 solid hours in the line. There were a lot of people, but only 1 counter out of 4 was open. Terrible terrible service.; Very inconsiderate Guard outside their branch!",ChIJY0RzGsxcvTMRUB5kC4k9lDc,https://www.google.com/maps/place/?q=place_id:ChIJY0RzGsxcvTMRUB5kC4k9lDc
BPI San Pablo Maharlika Hiway Branch,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"Lynderson Arcade, 1, San Pablo City, Laguna, Philippines",14.0043027,121.3365757,1,6,"Inaccurate location; This branch's transactions are super slow. Claim a card, took me more than 2 hours!",ChIJzb4TkstcvTMRp0nOWydpu84,https://www.google.com/maps/place/?q=place_id:ChIJzb4TkstcvTMRp0nOWydpu84
Bank Of The Philippine Islands,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"3896+VP7, San Pablo City, Laguna, Philippines",14.0696545,121.3117973,1,2,"This branch is a pest. For those in a hurry, avoid this branch.. only one teller, and it's even slower. You'll be miserable if you get mobbed by seniors, you'll be stuck here all day. Worse BPI branch I've ever been to!; The transaction is always slow, I have never been able to deposit here quickly. There is always only one teller, the waiting time is always more than 30 minutes.",ChIJ1Q0Fwk1dvTMRMqLAZLl-DdU,https://www.google.com/maps/place/?q=place_id:ChIJ1Q0Fwk1dvTMRMqLAZLl-DdU
BPI San Pablo Maharlika Highway ATM,ATM,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"Lynderson Arcade, 1, San Pablo City, Laguna, Philippines",14.0697378,121.311939,2.3,6,No reviews found,ChIJRVN2YdtdvTMR58PZCGiPDpg,https://www.google.com/maps/place/?q=place_id:ChIJRVN2YdtdvTMR58PZCGiPDpg
BPI San Pablo Paulino 1 Branch ATM,ATM,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"Marcos Paulino Ave, Brgy. 111-B, San Pablo City, Laguna, Philippines",14.0688036,121.3262132,5,1,No recent reviews,ChIJR4FEatJcvTMRWD1mjw5kBX8,https://www.google.com/maps/place/?q=place_id:ChIJR4FEatJcvTMRWD1mjw5kBX8
BPI San Pablo Rizal Branch ATM & CAM,ATM,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"BPI Bldg., Rizal Ave. corner, Andres Bonifacio St, San Pablo City, Laguna, Philippines",14.0700516,121.3252488,,,No reviews found,ChIJzcERBcxcvTMR4ikXSvfRriE,https://www.google.com/maps/place/?q=place_id:ChIJzcERBcxcvTMR4ikXSvfRriE
BPI CASH DEPOSIT MACHINE,Bank,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"38CG+322, Rizal Avenue, San Pablo City, Laguna, Philippines",14.0701271,121.3250292,,,No reviews found,ChIJg5uEBcxcvTMRfrK1N-xO1hk,https://www.google.com/maps/place/?q=place_id:ChIJg5uEBcxcvTMRfrK1N-xO1hk
BPI San Pablo Community Hospital ATM,ATM,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"Cipriano Colago Ave, San Pablo City, Laguna, Philippines",14.0730249,121.3132012,,,No reviews found,ChIJIUiypNZcvTMR_Ud4OF_v_hg,https://www.google.com/maps/place/?q=place_id:ChIJIUiypNZcvTMR_Ud4OF_v_hg
BPI ATM,ATM,OPERATIONAL,San Pablo City,Laguna,CALABARZON,"Daang Maharlika Highway, Barangay San Rafael, San Pablo City, 4000 Laguna, Philippines",14.0708423,121.3066186,,,No reviews found,ChIJ6U2U9SpdvTMR6poNVnk8fao,https://www.google.com/maps/place/?q=place_id:ChIJ6U2U9SpdvTMR6poNVnk8fao
BPI Family Savings San Pedro Pacita Branch ATM & CAM,ATM,OPERATIONAL,San Pedro,Laguna,CALABARZON,"Pacita Commercial Complex, San Pedro, Laguna, Philippines",14.348269,121.064584,1,1,Hope it's possible for CAM outside the bank so that a worker like me can deposit cash after office hour 😢 …,ChIJ11ai-0zXlzMRxFrEgfbeFrs,https://www.google.com/maps/place/?q=place_id:ChIJ11ai-0zXlzMRxFrEgfbeFrs
BPI Express Deposit Machine,Bank,OPERATIONAL,San Pedro,Laguna,CALABARZON,"9355+QH6, National Highway, corner Nueva Street, San Pedro, 4023 Laguna, Philippines",14.3593778,121.0589088,2,3,Open daw Yung depo machine closed; Not a deposit machine,ChIJz1Gi-lHXlzMRzvjfBH8upyY,https://www.google.com/maps/place/?q=place_id:ChIJz1Gi-lHXlzMRzvjfBH8upyY
BPI Nuvali Solenad Branch ATM & CAM,ATM,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"Unit 35-36 G/F Bldg. 3, Solenad 3, City of Santa Rosa, Laguna, Philippines",14.2366436,121.056272,1,1,So slow,ChIJdaMadRh9vTMReNWqoWOtEhw,https://www.google.com/maps/place/?q=place_id:ChIJdaMadRh9vTMReNWqoWOtEhw
BPI Direct Banko,Bank,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"8492+MM7, City of Santa Rosa, Laguna, Philippines",14.3191536,121.1016745,,,No reviews found,ChIJbXHAUsfZlzMRdpEFt-QmcrY,https://www.google.com/maps/place/?q=place_id:ChIJbXHAUsfZlzMRdpEFt-QmcrY
BPI Trp Sta. Rosa ATM,ATM,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"2F Canteen Area, Toyota Motor Phils. Ind. Complex Brgy, Santa Rosa - Tagaytay Rd, City of Santa Rosa, 4026 Laguna, Philippines",14.2741387,121.0744551,1,1,Un manage man power. Keeping the que for so long.,ChIJI45MB4DXlzMRLPEldzm_peM,https://www.google.com/maps/place/?q=place_id:ChIJI45MB4DXlzMRLPEldzm_peM
BPI Teletech Sta. Rosa ATM,ATM,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"Robinson's Sta. Rosa, Old National Highway, Brgy, City of Santa Rosa, Laguna, Philippines",14.31852,121.09654,,,No reviews found,ChIJH1SHIMTZlzMR28QSlI9x7RI,https://www.google.com/maps/place/?q=place_id:ChIJH1SHIMTZlzMR28QSlI9x7RI
BPI ATM,Bank,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"Unit 6 and 7, One Evotech Building, Santa Rosa-Tagaytay Road, Lakeside Evozone Nuvali, Barangay Santo Domingo, City of Santa Rosa, 4026 Laguna, Philippines",14.2360662,121.056858,3.8,4,No recent reviews,ChIJcZSEmSJ9vTMR3XE7VWdsu_k,https://www.google.com/maps/place/?q=place_id:ChIJcZSEmSJ9vTMR3XE7VWdsu_k
BPI ATM Vista Mall Sta. Rosa,ATM,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"Vista Mall, 2F, Santa Rosa - Tagaytay Rd, Brgy. Sto. Domingo, City of Santa Rosa, Laguna, Philippines",14.2435935,121.0578033,,,No reviews found,ChIJ547AsAR9vTMRbN3Y9fAzq00,https://www.google.com/maps/place/?q=place_id:ChIJ547AsAR9vTMRbN3Y9fAzq00
BPI Sta. Rosa Nuvali-Technopod Branch ATM,ATM,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"One Evotech, Units 6 & 7 Building Lakeside Evozone, Nuvali, Sta. Rosa-Tagaytay Sta Rosa Laguna PH, Taal, City of Santa Rosa, Laguna, Philippines",14.2401656,121.059011,4,4,The guards and staffs are very polite and friendly; Poor customer service. No priority lane esp for the elders.; Very convenient,ChIJjW-pEiB9vTMRbKrn4MnQdmQ,https://www.google.com/maps/place/?q=place_id:ChIJjW-pEiB9vTMRbKrn4MnQdmQ
BPI ATM - Ayala Malls Solenad,ATM,OPERATIONAL,City of Santa Rosa,Laguna,CALABARZON,"Solenad Retail Area, Lakeside Evozone, Sto. Domingo, Nuvali Boulevard, City of Santa Rosa, Laguna, Philippines",14.238361,121.0567886,5,1,No recent reviews,ChIJXd0Q_hd9vTMR0BPTH_suhFQ,https://www.google.com/maps/place/?q=place_id:ChIJXd0Q_hd9vTMR0BPTH_suhFQ
BPI Canlubang Branch,Bank,OPERATIONAL,Calamba,Laguna,CALABARZON,"Brgy, Commercial Silangan Industrial Estate, Lot 3 Airstrip Rd, Calamba, 4028 Laguna, Philippines",14.2212351,121.0975292,3.6,7,"Opening accounts takes a week. Many ATMs available everywhere with mastercard..; Good
Employee nice great; Nice customer service",ChIJSSCTuiBjvTMRP6zvorJsI_g,https://www.google.com/maps/place/?q=place_id:ChIJSSCTuiBjvTMRP6zvorJsI_g
BPI Los Banos Highway Branch,Bank,OPERATIONAL,Los Baños,Laguna,CALABARZON,"National Road, Los Baños, 4030 Laguna, Philippines",14.17819,121.2423548,2.3,18,"Misleading address, there is no BPI in the AREA; Had a horrible experience with this branch. It seems that after they renewed the look, the management also changed. …; none of the bpi branch numbers or agents can be contacted thru online.. no response.; Accessible area, near olivarez plaza; Never opens on time despite being seeming complete with staff way before opening time. No seats while you wait for it to open, and of course people will likely be lining up before opening.; There are several ATMs. There are cash dispensing machines and one cash deposit only machine. Seldom are the 3 ATMs (cash dispensing) working. One or two are usually not working.; My salary always arrives on the wrong day. ALWAYS DELAYED. THESE ARE FUNNY.; Excellent service",ChIJ-QwmacBgvTMR4O49uG37sbk,https://www.google.com/maps/place/?q=place_id:ChIJ-QwmacBgvTMR4O49uG37sbk
Bank of the Philippine Islands,Bank,OPERATIONAL,Los Baños,Laguna,CALABARZON,"56HQ+MCH, Los Baños, 4030 Laguna, Philippines",14.1791995,121.238621,3,10,Love it,ChIJz5YlacBgvTMRwLAxmdWMwCo,https://www.google.com/maps/place/?q=place_id:ChIJz5YlacBgvTMRwLAxmdWMwCo
BPI Los Banos,Bank,OPERATIONAL,Los Baños,Laguna,CALABARZON,"660 Lopez Ave, Los Baños, 4030 Laguna, Philippines",14.1752366,121.2426268,2.8,16,"Dismal wait times for deposit transactions.; Tellers are slow, always on their phone; queue is too long. Hard to connect via phone to customer service.; Staff letting people cut in lines. Always a long wait.; Unclear bank fee structure, long time to wait if you want to speak with someone from the bank…you need time time time…wasting time; Good service to people, well organized.; Very fast transaction and reliable.",ChIJE2-rKr9gvTMRVwmtl1t5nvg,https://www.google.com/maps/place/?q=place_id:ChIJE2-rKr9gvTMRVwmtl1t5nvg
BPI Family Savings Los Banos Branch ATM & CAM,ATM,OPERATIONAL,Los Baños,Laguna,CALABARZON,"660 Silvio Lopez Ave., Batong Malaki, 660 Lopez Ave, Los Baños, 4030 Laguna, Philippines",14.1751847,121.243179,1,1,I've been in this bank for 3 decades and I can't believe this will happen to me. Very poor service. I was waiting there for 2hrs and then went home without finishing the transaction I asked the guard just get the number and wait. My number …,ChIJZZGB075gvTMRZO4J4ScylgY,https://www.google.com/maps/place/?q=place_id:ChIJZZGB075gvTMRZO4J4ScylgY
BPI Los Baños-Highway 2 Branch ATM,ATM,OPERATIONAL,Los Baños,Laguna,CALABARZON,"National Highway, Brgy, Los Baños, Laguna, Philippines",14.1791996,121.23862,1,1,No recent reviews,ChIJF0A4acBgvTMR-UyiuFUrx1E,https://www.google.com/maps/place/?q=place_id:ChIJF0A4acBgvTMR-UyiuFUrx1E
BPI Sta Cruz Laguna Highway Branch ATM,ATM,OPERATIONAL,Santa Cruz,Laguna,CALABARZON,"Brgy, Santa Cruz, Laguna, Philippines",14.26555,121.4274349,2.3,6,"Worst queuing process. Guard would tell new comers to just go straight to customer service while others would have to line up with their long queuing number. People are deliberately slow despite small number of customers.; Bad queuing service. There is more sport in the guard. Prioritized when acquaintances, relatives or something even if not a preferred client.",ChIJgY0YQiPjlzMRSutWNv0ow6U,https://www.google.com/maps/place/?q=place_id:ChIJgY0YQiPjlzMRSutWNv0ow6U
BPI Kalayaan Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"114 Kalayaan Ave, Diliman, Quezon City, 1104 Metro Manila, Philippines",14.6450192,121.0537493,1.9,53,No reviews found,ChIJEx81Cgu3lzMRAmPLYx6jtFI,https://www.google.com/maps/place/?q=place_id:ChIJEx81Cgu3lzMRAmPLYx6jtFI
BPI Kalayaan Branch ATM & CAM,ATM,OPERATIONAL,Quezon City,NCR,NCR,"114 Kalayaan Ave, Diliman, Quezon City, 1100 Metro Manila, Philippines",14.6450318,121.0537275,2.3,3,Inaccurate. No CAM,ChIJvXTudaC3lzMRomu0U42Mock,https://www.google.com/maps/place/?q=place_id:ChIJvXTudaC3lzMRomu0U42Mock
BPI Family Savings V. Luna Kalayaan Branch ATM,ATM,OPERATIONAL,Quezon City,NCR,NCR,"U102 Kalayaan Ctr. Bldg., Kalayaan Ave. cor, V. Luna Ave, Quezon City, Metro Manila, Philippines",14.6395052,121.0468544,,,No reviews found,ChIJzYdPhqG3lzMRJLzdDZuMPqs,https://www.google.com/maps/place/?q=place_id:ChIJzYdPhqG3lzMRJLzdDZuMPqs
BPI Global City Triangle Drive Branch,Bank,OPERATIONAL,Taguig,NCR,NCR,"Shop 1 G/F Philplans Corp Center Bldg cor Kalayaan Ave and Triangle Drive Bonifacio Global City, Taguig, 1634 Metro Manila, Philippines",14.5603481,121.0564807,1.8,28,"Update bank info to reflect correct business hours; Nobody's perfect, I will give them a chance to improve. Some times before I experience  dull service due to lack of employees on some days that customers are bustling but most of the time they are good with accommodating customers, you just …; Poor Customer service; Worst place to do transactions. Poor services. Thumbs down 👎👎👎 …; I'm thoroughly disappointed with the ATM located at BPI Philplans Taguig. It's incredibly frustrating to visit an ATM machine that constantly runs out of cash. This has happened to me on multiple occasions, and it’s beyond inconvenient. As …; Too slow to act, work, the manager doesnt even supervise that customer service has a lot of people in line yet they only have 1 DEK PERSONNEL for customer service. A nice location but manage poorly!!!!!; Poor service, very slow",ChIJkfc51l_IlzMROhhXw3GKiqw,https://www.google.com/maps/place/?q=place_id:ChIJkfc51l_IlzMROhhXw3GKiqw
