Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Place ID,Google Maps Link
Plantersbank,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baliwag,Bulacan,Central Luzon,"XW32+RGC, Dr.Gonzales Street, Tibag, Baliwag",14.9545613,120.901266,,,ChIJ8e3uqwAAlzMR_ReG8yxnGIc,https://www.google.com/maps/place/?q=place_id:ChIJ8e3uqwAAlzMR_ReG8yxnGIc
Bank of Florida - Candaba Branch Office,"bank, establishment, finance, point_of_interest",OPERATIONAL,Candaba,Pampanga,Central Luzon,"Poblacion, Candaba, 2013, Pampanga",15.0926234,120.8282131,5,1,ChIJe-puK_X8ljMRb2ALVoGPSCg,https://www.google.com/maps/place/?q=place_id:ChIJe-puK_X8ljMRb2ALVoGPSCg
Cebuana Lhuillier Pawnshop - San Leonardo,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,San Leonardo,Nueva Ecija,Central Luzon,"Poblacion, Barangay Burgos, San Leonardo, Nueva Ecija",15.363884,120.9621955,3,4,ChIJWxZUqtYmlzMR0KKXLkrshhk,https://www.google.com/maps/place/?q=place_id:ChIJWxZUqtYmlzMR0KKXLkrshhk
Fundline Finance Corporation - Sta. Rosa Nueva Ecija Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,Santa Rosa,Nueva Ecija,Central Luzon,"ABC Building, TNB Building, Barangay Cojuanco, National Highway, Sta. Rosa, Nueva Ecija, 1, Santa Rosa",15.4269726,120.9385794,,,ChIJW44AmrUnlzMRD9xcdSyOwP8,https://www.google.com/maps/place/?q=place_id:ChIJW44AmrUnlzMRD9xcdSyOwP8
New Rural Bank of San Leonardo,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Leonardo,Nueva Ecija,Central Luzon,"26 Asian Highway, San Leonardo",15.3670169,120.9401547,5,2,ChIJAbdr8ionlzMRBjk4XBLugzg,https://www.google.com/maps/place/?q=place_id:ChIJAbdr8ionlzMRBjk4XBLugzg
Philippine Business Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Baliwag,Bulacan,Central Luzon,"XV6X+96M, Benigno S. Aquino Avenue, Baliwag",14.9609679,120.898044,,,ChIJZdqMLQIAlzMRK1GA8y_Wqys,https://www.google.com/maps/place/?q=place_id:ChIJZdqMLQIAlzMRK1GA8y_Wqys
Cebuana Lhuillier Pawnshop - Arayat 3,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Arayat,Pampanga,Central Luzon,"JM Espino St, Cacutcud, Arayat",15.1486863,120.7688852,1,1,ChIJ4alIL9DkljMR5FhKCu_3d6Q,https://www.google.com/maps/place/?q=place_id:ChIJ4alIL9DkljMR5FhKCu_3d6Q
"GM Bank, Inc. - Baliuag Branch","bank, establishment, finance, point_of_interest",OPERATIONAL,Baliwag,Bulacan,Central Luzon,"XV5X+CJQ, Benigno S. Aquino Avenue, Baliwag",14.9585796,120.8990948,5,1,ChIJZ1IbDQEAlzMRNSJloelZaM4,https://www.google.com/maps/place/?q=place_id:ChIJZ1IbDQEAlzMRNSJloelZaM4
Amosphere Media Group,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Candaba,Pampanga,Central Luzon,"Sitio 1, 290 APT 03, Candaba",15.0298732,120.8817545,,,ChIJEQVm19cBlzMR0ITCf_5jUp0,https://www.google.com/maps/place/?q=place_id:ChIJEQVm19cBlzMR0ITCf_5jUp0
"Garcia, Mercado & Associates","accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabiao,Nueva Ecija,Central Luzon,"0060 Sta. Rita Nueva Ecija Nueva Ecija PH 3107, Cabiao",15.2303042,120.8398578,,,ChIJi4U-QUXhljMRhy3j5-jcLWk,https://www.google.com/maps/place/?q=place_id:ChIJi4U-QUXhljMRhy3j5-jcLWk
NLL Tax and Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Gapan City,Nueva Ecija,Central Luzon,"Unit A Delos Reyes Street, Gapan City",15.3091756,120.9452666,,,ChIJharWnOwhlzMRePO0nlSiI34,https://www.google.com/maps/place/?q=place_id:ChIJharWnOwhlzMRePO0nlSiI34
Elano Tax and Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Gapan City,Nueva Ecija,Central Luzon,"Tinio, corner East Liwag Street, Gapan City",15.3132836,120.9518892,,,ChIJf6qST7UhlzMRFKJwvSk44Ss,https://www.google.com/maps/place/?q=place_id:ChIJf6qST7UhlzMRFKJwvSk44Ss
JVR Bookkeeping Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabiao,Nueva Ecija,Central Luzon,"7VVJ+JHQ, Cabiao",15.2940782,120.8814797,,,ChIJ0ZctGgDfljMRiDXMRmeaik0,https://www.google.com/maps/place/?q=place_id:ChIJ0ZctGgDfljMRiDXMRmeaik0
Robinsonsbank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"2nd Floor Robinsons Department Store, Cabanatuan City",15.46034,120.949152,,,ChIJ8aZu6Y4olzMRyXxp02dL0x0,https://www.google.com/maps/place/?q=place_id:ChIJ8aZu6Y4olzMRyXxp02dL0x0
ATM - Robinsons Bank,"atm, establishment, finance, point_of_interest",OPERATIONAL,Concepcion,Tarlac,Central Luzon,"St San Nicolas Road, Concepcion",15.3232092,120.6547403,,,ChIJw2XE9NfpljMRzoD90Lra5FA,https://www.google.com/maps/place/?q=place_id:ChIJw2XE9NfpljMRzoD90Lra5FA
ATM - Eastwest Bank,"atm, establishment, finance, point_of_interest",OPERATIONAL,Concepcion,Tarlac,Central Luzon,"8MF3+7PX, Concepcion",15.3232387,120.6543607,,,ChIJPwqFH9jpljMR-QGlhZK_-kc,https://www.google.com/maps/place/?q=place_id:ChIJPwqFH9jpljMR-QGlhZK_-kc
Philippine National Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Concepcion,Tarlac,Central Luzon,"Arsenio P. Dizon, Concepcion",15.3233913,120.6537035,,,ChIJESaVF9jpljMRUkXzrRlTE-w,https://www.google.com/maps/place/?q=place_id:ChIJESaVF9jpljMRUkXzrRlTE-w
PSBank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"SM City Tarlac, SM Tarlac Service Road, San Roque, Tarlac City",15.4775371,120.594098,,,ChIJy0t3VkDGljMRiQhsT8Yil6Q,https://www.google.com/maps/place/?q=place_id:ChIJy0t3VkDGljMRiQhsT8Yil6Q
"GM Bank, Inc. - Cabanatuan Head Office Branch","bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"FXM8+PVF, Barangay Gen Luna Maharlika Highway Cabanatuan City Nueva Ecija, Cabanatuan City",15.4843054,120.9671761,3.5,6,ChIJvWHum98olzMRRkDVNofdw-A,https://www.google.com/maps/place/?q=place_id:ChIJvWHum98olzMRRkDVNofdw-A
ChinaBank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"FXP7+M4H, Melencio Street corner Sanciangco Street, Melencio Street Extension, Cabanatuan City",15.4866786,120.962851,1,1,ChIJ8TaYxB8plzMRw0Lsso6lT5o,https://www.google.com/maps/place/?q=place_id:ChIJ8TaYxB8plzMRw0Lsso6lT5o
Western Union - Town Call Rural Bank - Maharlika Highway,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Maharlika Highway, Cabanatuan City, 3100, Nueva Ecija",15.47197,120.9562218,3,1,ChIJAd_Ph-4olzMRt-ve9bqOhnI,https://www.google.com/maps/place/?q=place_id:ChIJAd_Ph-4olzMRt-ve9bqOhnI
"Aliaga Farmers Rural Bank, Inc.","bank, establishment, finance, point_of_interest",OPERATIONAL,Aliaga,Nueva Ecija,Central Luzon,"Poblacion West III, Aliaga Poblacion Road, Aliaga",15.4994712,120.842028,5,3,ChIJq6NLWwHXljMRflyF37PYPss,https://www.google.com/maps/place/?q=place_id:ChIJq6NLWwHXljMRflyF37PYPss
Bank of Commerce,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"471 1, Cabanatuan City",15.4602005,120.950866,4,4,ChIJVXaxQScplzMR2McohaDUZDY,https://www.google.com/maps/place/?q=place_id:ChIJVXaxQScplzMR2McohaDUZDY
PNB,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"26 Asian Highway, Cabanatuan City",15.4857939,120.9720435,3.7,3,ChIJ_dRWWoUolzMRAJw6kcTGDpc,https://www.google.com/maps/place/?q=place_id:ChIJ_dRWWoUolzMRAJw6kcTGDpc
Cebuana Lhuillier Pawnshop - Sto. Domingo,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Santo Domingo,Nueva Ecija,Central Luzon,"Store C Public Market, Poblacion, Sto. Domingo",15.5864458,120.8783593,3,2,ChIJ9WbzcHTVljMRXkexDIFD9ck,https://www.google.com/maps/place/?q=place_id:ChIJ9WbzcHTVljMRXkexDIFD9ck
Western Union - National Confederation of Cooperatives - Uycoco Building,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Uycoco Building (Near Caltex Gasoline Station), 917 Bantug Norte, Cabanatuan City, 3100, Nueva Ecija",15.489576,120.967798,,,ChIJWTzkdiEplzMR6Mi076Fh3_c,https://www.google.com/maps/place/?q=place_id:ChIJWTzkdiEplzMR6Mi076Fh3_c
Western Union - Banco San Juan - Fatima,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Burgos Avenue, Fatima, Cabanatuan City, 3100, Nueva Ecija",15.4888746,120.966284,,,ChIJt_z2uCEplzMRqKSyaYD1COs,https://www.google.com/maps/place/?q=place_id:ChIJt_z2uCEplzMRqKSyaYD1COs
DBP Cabanatuan,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"FXQ9+R9F, Burgos Avenue, Cabanatuan City",15.4895708,120.9684314,5,1,ChIJz6PAbyEplzMRbn1gPfcPGQQ,https://www.google.com/maps/place/?q=place_id:ChIJz6PAbyEplzMRbn1gPfcPGQQ
Ramon Estabillo,"accounting, establishment, finance, lawyer, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Burgos Extension, Cabanatuan City",15.4925441,120.9770057,,,ChIJIwgWQ18plzMRDAYFI3xGb9U,https://www.google.com/maps/place/?q=place_id:ChIJIwgWQ18plzMRDAYFI3xGb9U
Jeremias C. Garcia Accounting & Law Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,Philippines,15.485197,120.9704065,,,ChIJDzi0rCAplzMRkoPmH9Bfud0,https://www.google.com/maps/place/?q=place_id:ChIJDzi0rCAplzMRkoPmH9Bfud0
Accucount Business Consultancy Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"128 2/F, Unit A Gabaldon Street, Subd, Cabanatuan City",15.4866989,120.96922,5,1,ChIJbfumjJYplzMRYTgZFw7ds6c,https://www.google.com/maps/place/?q=place_id:ChIJbfumjJYplzMRYTgZFw7ds6c
"Arctic Management, Accounting and Tax Consultancy","accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"2F Unit 2, Rosita Building, Rosal Street, Cabanatuan City",15.4816163,120.9608545,,,ChIJ6ZFxc5AplzMRA7ZLp9VgInA,https://www.google.com/maps/place/?q=place_id:ChIJ6ZFxc5AplzMRA7ZLp9VgInA
BVRCPA Accounting and tax services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Avenue, 3F Fortune Group Building Maharlika Highway Kapitan Pepe, Cabanatuan City",15.4785955,120.9590616,,,ChIJcbodg08plzMRulF88cJ-R5k,https://www.google.com/maps/place/?q=place_id:ChIJcbodg08plzMRulF88cJ-R5k
"Alma Alfonso Makio, cpa","accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Subdivision, 74 Melencio Extension, Cabanatuan, Cabanatuan City",15.4831736,120.954664,,,ChIJrwXyDPsplzMRtsa2kPTDN9s,https://www.google.com/maps/place/?q=place_id:ChIJrwXyDPsplzMRtsa2kPTDN9s
"MARITA V. AGAPITO, CPA","accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"406 Sampaguita Barangay, Cabanatuan City",15.5046168,120.9517779,,,ChIJtTv6BYMplzMRmr0lcDWYq6Y,https://www.google.com/maps/place/?q=place_id:ChIJtTv6BYMplzMRmr0lcDWYq6Y
"J.C. Bangquil, CPA - Cabanatuan","accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"22B de Guzman, Cabanatuan City",15.4817503,120.953146,,,ChIJ2aNk0O8plzMRsoFvxq4hR0c,https://www.google.com/maps/place/?q=place_id:ChIJ2aNk0O8plzMRsoFvxq4hR0c
Dela Cruz Dela Cruz and Company,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"2nd Floor, Moreno Building, Pan-Philippine Highway, Cabanatuan City",15.471114,120.956229,,,ChIJCy1zK-wolzMRZjP-dYqYu_Q,https://www.google.com/maps/place/?q=place_id:ChIJCy1zK-wolzMRZjP-dYqYu_Q
JPP CPA,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"M. De Leon Avenue, Kapt. Pepe Subdivision, Cabanatuan City",15.4738479,120.9472054,5,23,ChIJY7D2llMplzMRhj3Fnmlt1n0,https://www.google.com/maps/place/?q=place_id:ChIJY7D2llMplzMRhj3Fnmlt1n0
"Alas Oplas & CO., CPAs","accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"FWFW+HR5, Cabanatuan City",15.4738829,120.9471067,,,ChIJp4-DJAAplzMRfHISMKXLdHI,https://www.google.com/maps/place/?q=place_id:ChIJp4-DJAAplzMRfHISMKXLdHI
BBRAUN SHARING EXPERTISE,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,Philippines,15.5299529,120.933917,,,ChIJB8Y-G4cplzMRPxQ9Kha_WnI,https://www.google.com/maps/place/?q=place_id:ChIJB8Y-G4cplzMRPxQ9Kha_WnI
ATIER Tax and Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Unit 8D, Arjan’s Apartment, Cabanatuan City",15.4422861,120.9429282,,,ChIJZ8bW2jsplzMRdqBxaPH0avM,https://www.google.com/maps/place/?q=place_id:ChIJZ8bW2jsplzMRdqBxaPH0avM
J.C.B. ACCOUNTING SERVICES,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Maharlika Highway, Cabanatuan City",15.4416887,120.9425756,5,20,ChIJfcgdeWIplzMRWRs6pzZEzNg,https://www.google.com/maps/place/?q=place_id:ChIJfcgdeWIplzMRWRs6pzZEzNg
"Arctic Management, Accounting and Tax Consultancy","accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"1, Cabanatuan City",15.4370365,120.9409669,,,ChIJVTTjVtonlzMRCmuFiuotV_U,https://www.google.com/maps/place/?q=place_id:ChIJVTTjVtonlzMRCmuFiuotV_U
HF' Virtual Assistance Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Santa Rosa,Nueva Ecija,Central Luzon,"Purok 5 Santo Niño, Cabanatuan City",15.4461543,120.9208962,,,ChIJd539cgAplzMRbyPdyo3sis0,https://www.google.com/maps/place/?q=place_id:ChIJd539cgAplzMRbyPdyo3sis0
CYU Documentation Assistance and Bookkeeping Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Santa Rosa,Nueva Ecija,Central Luzon,"CWFQ+FGC, Santa Rosa",15.4236875,120.9387656,5,5,ChIJW1Ww2P4nlzMROJwYMCgmpQk,https://www.google.com/maps/place/?q=place_id:ChIJW1Ww2P4nlzMROJwYMCgmpQk
RCBC BRANCH - GAPAN,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Gapan City,Nueva Ecija,Central Luzon,"1, Gapan City",15.3049899,120.9460666,3,6,ChIJgWjQHrIhlzMRDxCC4u0KNKw,https://www.google.com/maps/place/?q=place_id:ChIJgWjQHrIhlzMRDxCC4u0KNKw
GCash Cash IN Cash OUT - Authorized GCash Pera Outlet,"atm, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Nueva Ecija - Aurora Road, Cabanatuan City",15.4917828,120.9844506,5,3,ChIJGcVYkf4zlzMRwM5E1TVdI2o,https://www.google.com/maps/place/?q=place_id:ChIJGcVYkf4zlzMRwM5E1TVdI2o
China Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"FXWG+396, Asian Highway 26, Cabanatuan City",15.4951715,120.9758937,2.5,2,ChIJQQ_JpjoplzMRMrEo-8n82do,https://www.google.com/maps/place/?q=place_id:ChIJQQ_JpjoplzMRMrEo-8n82do
Innovative Accounting,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Talavera,Nueva Ecija,Central Luzon,"MAHARLIKA HIGHWAY 2ND FLOOR GILMARC NANGEL BUILDING, 1, Talavera",15.5672156,120.9224614,,,ChIJFXNLhS8rlzMRKx0epozkp_Y,https://www.google.com/maps/place/?q=place_id:ChIJFXNLhS8rlzMRKx0epozkp_Y
A squared Business Consultancy,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Talavera,Nueva Ecija,Central Luzon,"248 DVF Homes, Talavera",15.5898963,120.9229947,,,ChIJ7y-8km8rlzMRTYfoP6_YNBs,https://www.google.com/maps/place/?q=place_id:ChIJ7y-8km8rlzMRTYfoP6_YNBs
Philippine National Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"QXRQ+GFQ, Maharlika Highway, corner Cardenas Street, San Jose City",15.7913294,120.9887496,3.3,4,ChIJWRaLOx7akDMRxrjoaYZj3rQ,https://www.google.com/maps/place/?q=place_id:ChIJWRaLOx7akDMRxrjoaYZj3rQ
Export and Industry Bank - Cabanatuan,"bank, establishment, finance, point_of_interest",OPERATIONAL,Llanera,Nueva Ecija,Central Luzon,Philippines,15.6906831,120.9876321,,,ChIJAQAAAADUkDMR6SEnzDto91I,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAADUkDMR6SEnzDto91I
Cebuana Lhuillier Pawnshop - Talavera 1,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Talavera,Nueva Ecija,Central Luzon,"Old Market, Marcos District, Maharlika Highway, Talavera",15.5886416,120.9197896,4.3,4,ChIJA0puuPIqlzMROAygAkkIg5o,https://www.google.com/maps/place/?q=place_id:ChIJA0puuPIqlzMROAygAkkIg5o
Marlbert P. Del Rosario Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Aliaga,Nueva Ecija,Central Luzon,"GR2R+7W7, San. Pedro Street, Aliaga",15.5006509,120.8422905,,,ChIJ-RmeZQDXljMRZTGwvqS_6TQ,https://www.google.com/maps/place/?q=place_id:ChIJ-RmeZQDXljMRZTGwvqS_6TQ
MPDR Tax and Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Aliaga,Nueva Ecija,Central Luzon,"GR2R+7W7, San. Pedro Street, Aliaga",15.5006509,120.8422905,,,ChIJt6PzgQHXljMRAXNLlcMxtXc,https://www.google.com/maps/place/?q=place_id:ChIJt6PzgQHXljMRAXNLlcMxtXc
RG Tax and Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Zaragoza,Nueva Ecija,Central Luzon,"2nd fl, De Guzman Centre Bldg, Zaragoza",15.449955,120.7930011,,,ChIJ7VCSY8nbljMRMy02VAJkGM8,https://www.google.com/maps/place/?q=place_id:ChIJ7VCSY8nbljMRMy02VAJkGM8
Cebuana Lhuillier Pawnshop - Magalang 2,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Magalang,Pampanga,Central Luzon,"Munlac Building, Morales Street, San Pedro 1, Magalang",15.2142609,120.6585481,,,ChIJS_KZJuTuljMRLTeJA3MySUw,https://www.google.com/maps/place/?q=place_id:ChIJS_KZJuTuljMRLTeJA3MySUw
PNB,"bank, establishment, finance, point_of_interest",OPERATIONAL,Angeles,Pampanga,Central Luzon,"4HRW+JVF, MacArthur Highway, Angeles",15.1415734,120.5971744,3.3,6,ChIJ3fMLekDyljMRG0eo7kmDlVY,https://www.google.com/maps/place/?q=place_id:ChIJ3fMLekDyljMRG0eo7kmDlVY
Chosen Virtual Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Santa Ana,Pampanga,Central Luzon,San Bartolome,15.1043561,120.7697862,,,ChIJ33SdbgD7ljMRPXvT5XZeLcA,https://www.google.com/maps/place/?q=place_id:ChIJ33SdbgD7ljMRPXvT5XZeLcA
Magalang Accounting Firm,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Magalang,Pampanga,Central Luzon,"6MXH+622, Magalang",15.2480028,120.6775054,,,ChIJo0hHiHDpljMRzI2tLB0uPTY,https://www.google.com/maps/place/?q=place_id:ChIJo0hHiHDpljMRzI2tLB0uPTY
D Mac Hapihaws,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Concepcion,Tarlac,Central Luzon,"8MRP+666, Concepcion",15.34063,120.6855953,,,ChIJ98t1vFnDljMRnAy2wt37bf0,https://www.google.com/maps/place/?q=place_id:ChIJ98t1vFnDljMRnAy2wt37bf0
A. G. Pineda Business Consultancy Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Magalang,Pampanga,Central Luzon,"Brgy, Marbea Subd, 857 B. Ngeles Street, Santa Cruz, Magalang",15.2123976,120.6640117,,,ChIJyYsc51nvljMRo40eFA8hIQw,https://www.google.com/maps/place/?q=place_id:ChIJyYsc51nvljMRo40eFA8hIQw
Cebuana Lhuillier Pawnshop - Lupao,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Lupao,Nueva Ecija,Central Luzon,"Mata Street, Lupao",15.8793573,120.899011,,,ChIJx86E8VbfkDMR8Cx4SW6IJFI,https://www.google.com/maps/place/?q=place_id:ChIJx86E8VbfkDMR8Cx4SW6IJFI
Producers Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Lupao,Nueva Ecija,Central Luzon,"VVMX+48C, San Jose - Carmen Road, Lupao",15.882825,120.8982581,,,ChIJ6dN-8VbfkDMRJ_Z4ZuHGhO4,https://www.google.com/maps/place/?q=place_id:ChIJ6dN-8VbfkDMRJ_Z4ZuHGhO4
Rural Bank of Lupao,"bank, establishment, finance, point_of_interest",OPERATIONAL,Lupao,Nueva Ecija,Central Luzon,"VVHX+FJ2, Mata Street, Lupao",15.8786402,120.8990187,5,1,ChIJ9Sk79FbfkDMRVT28XxWobYA,https://www.google.com/maps/place/?q=place_id:ChIJ9Sk79FbfkDMRVT28XxWobYA
Western Union - Agri Business Rural Bank - Barangay Zulueta,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Maharlika Highway, Barangay Zulueta (Infront of NFA), Cabanatuan City, 3100, Nueva Ecija",15.477675,120.961704,,,ChIJdxliTeYolzMRaiKHKjuiKKA,https://www.google.com/maps/place/?q=place_id:ChIJdxliTeYolzMRaiKHKjuiKKA
"Pascual, Feliciano & Company","accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"ADP Business Center, Gov. A. Lugay Avenue, Manga 2, Tarlac City",15.4855327,120.6094397,5,2,ChIJKS6tihvGljMRgzZbDhDiI8g,https://www.google.com/maps/place/?q=place_id:ChIJKS6tihvGljMRgzZbDhDiI8g
"Western Union - Alalay sa Kaunlaran, Inc. (ASKI) - Mc Leonardo Building","bank, establishment, finance, point_of_interest",OPERATIONAL,Guimba,Nueva Ecija,Central Luzon,"Ground Floor Mc Leonardo Building, National Highway, Barangay Sarmiento (Infront of Guimba Public Market), Guimba, 3115, Nueva Ecija",15.6589874,120.7646159,,,ChIJV6PB8t4skTMRVGIUDXQ0-rA,https://www.google.com/maps/place/?q=place_id:ChIJV6PB8t4skTMRVGIUDXQ0-rA
Producers Rural Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Muñoz,Nueva Ecija,Central Luzon,"PW73+4CW, Pelmoka Street, Muñoz",15.7128673,120.9035716,2.5,2,ChIJfS_h5wTWkDMRhLiuaLJx0Jo,https://www.google.com/maps/place/?q=place_id:ChIJfS_h5wTWkDMRhLiuaLJx0Jo
S & P Accounting and Bookkeeping Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"16 Hilario Street, Tarlac City",15.485556,120.591057,,,ChIJJyjmgljHljMRagTkOHqcG3U,https://www.google.com/maps/place/?q=place_id:ChIJJyjmgljHljMRagTkOHqcG3U
PMV Accounting and Bookkeeping Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"FHMR+WXP, Hilario Street, Tarlac City",15.484844,120.5924619,,,ChIJdcUDoz7GljMRe-etHJFhkn8,https://www.google.com/maps/place/?q=place_id:ChIJdcUDoz7GljMRe-etHJFhkn8
ITC Accounting and Business Consultancy,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"FHPQ+79F, Zamora Street, Tarlac City",15.4856785,120.588433,,,ChIJIa-eaADHljMRwq3GPMO3Uq4,https://www.google.com/maps/place/?q=place_id:ChIJIa-eaADHljMRwq3GPMO3Uq4
RCBC ATM - Sajelco,"atm, establishment, finance, point_of_interest",OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"Sajelco Head Office, San Jose City",15.7842916,120.9717474,,,ChIJE9oWIRfZkDMRp_SaRpEtWwI,https://www.google.com/maps/place/?q=place_id:ChIJE9oWIRfZkDMRp_SaRpEtWwI
Eastwest Unibank,"atm, establishment, finance, point_of_interest",OPERATIONAL,Angeles,Pampanga,Central Luzon,"Marquee Mall, Aniceto Gueco Street, Pulung Maragul, Angeles",15.162909,120.610222,5,1,ChIJcWgavgfyljMREY7babnvhgU,https://www.google.com/maps/place/?q=place_id:ChIJcWgavgfyljMREY7babnvhgU
China Bank,"atm, establishment, finance, point_of_interest",OPERATIONAL,Angeles,Pampanga,Central Luzon,"L1, Kiosk Marquee Mall , North Luzon Expressway , 2009 Angeles City , Pampanga",15.162361,120.61034,,,ChIJA5o9ugfyljMRCygOVu6lgrE,https://www.google.com/maps/place/?q=place_id:ChIJA5o9ugfyljMRCygOVu6lgrE
CBS,"atm, establishment, finance, point_of_interest",OPERATIONAL,Mabalacat City,Pampanga,Central Luzon,"China Bank Building, MacArthur Highway, Mabalacat City",15.1803305,120.5867332,2,1,ChIJh8KdZ5DtljMR8YrEHcvvOnE,https://www.google.com/maps/place/?q=place_id:ChIJh8KdZ5DtljMR8YrEHcvvOnE
